Created on 11-22-2020,https://www.CryptoDataDownload.com
Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume LTC,Volume USD
1548028800.0,2019-01-21,LTCUSD,30.7,31.25,30.35,31.03,2512.4,77541.87
1547942400.0,2019-01-20,LTCUSD,32.23,33.19,30.27,30.7,910.19,28698.29
1547856000.0,2019-01-19,LTCUSD,30.83,33.2,30.83,32.23,2467.6,80272.37
1547769600.0,2019-01-18,LTCUSD,31.98,31.98,30.45,30.83,1590.71,49182.98
1547683200.0,2019-01-17,LTCUSD,31.53,31.98,30.08,31.98,3527.87,108837.02
1547596800.0,2019-01-16,LTCUSD,30.88,32.02,30.68,31.53,807.0,25344.9
1547510400.0,2019-01-15,LTCUSD,32.15,32.34,30.3,30.88,2733.66,86579.12
1547424000.0,2019-01-14,LTCUSD,29.76,32.77,29.76,32.15,1297.99,41000.35
1547337600.0,2019-01-13,LTCUSD,32.08,32.84,29.52,29.76,1802.57,54806.99
1547251200.0,2019-01-12,LTCUSD,31.46,33.28,31.32,32.08,1942.24,61701.87
1547164800.0,2019-01-11,LTCUSD,33.5,33.5,30,31.46,4249.18,137482.09
1547078400.0,2019-01-10,LTCUSD,38.63,39.14,31.88,33.5,7414.64,254364.76
1546992000.0,2019-01-09,LTCUSD,39.25,40,38.38,38.63,2731.94,106856.75
1546905600.0,2019-01-08,LTCUSD,37.6,41.72,37.6,39.25,5974.71,236624.95
1546819200.0,2019-01-07,LTCUSD,38.85,39.45,37.16,37.6,4679.68,177770.25
1546732800.0,2019-01-06,LTCUSD,34.42,40,34.32,38.85,6379.64,243957.23
1546646400.0,2019-01-05,LTCUSD,32.11,36.02,32.11,34.42,6263.24,217981.24
1546560000.0,2019-01-04,LTCUSD,31.65,32.77,30.91,32.11,3401.76,107436.91
1546473600.0,2019-01-03,LTCUSD,32.76,33.12,30.89,31.65,2765.88,88587.38
1546387200.0,2019-01-02,LTCUSD,31.41,33.58,31.41,32.76,2891.56,94126.24
1546300800.0,2019-01-01,LTCUSD,29.83,32.01,29.53,31.41,2157.05,66287.8
1546214400.0,2018-12-31,LTCUSD,31.67,31.67,29.36,29.83,5255.6,161072.28
1546128000.0,2018-12-30,LTCUSD,30.19,31.87,29.95,31.67,2773.83,85757.53
1546041600.0,2018-12-29,LTCUSD,32.32,36.66,30,30.19,5197.11,168527.12
1545955200.0,2018-12-28,LTCUSD,27.84,33.33,27.79,32.32,6253.15,194900.84
1545868800.0,2018-12-27,LTCUSD,30.62,31.18,27.4,27.84,2887.82,80684.24
1545782400.0,2018-12-26,LTCUSD,30.77,31.82,29.05,30.62,2413.92,72790.37
1545696000.0,2018-12-25,LTCUSD,32.51,33.16,29.6,30.77,5385.82,164496.45
1545609600.0,2018-12-24,LTCUSD,33.35,36.41,32.51,32.51,7764.18,272718.8
1545523200.0,2018-12-23,LTCUSD,31.5,33.89,31.5,33.35,2404.14,78630.67
1545436800.0,2018-12-22,LTCUSD,30.35,31.5,29.69,31.5,2330.67,70529.55
1545350400.0,2018-12-21,LTCUSD,32.42,32.84,29.6,30.35,6617.5,209408.69
1545264000.0,2018-12-20,LTCUSD,28.93,33,28.7,32.42,6537.62,207669.8
1545177600.0,2018-12-19,LTCUSD,30,32.58,28.8,28.93,5101.08,153106.0
1545091200.0,2018-12-18,LTCUSD,28.94,30.35,27.7,30,5697.81,165133.96
1545004800.0,2018-12-17,LTCUSD,25.31,30.3,25.26,28.94,3933.91,110387.54
1544918400.0,2018-12-16,LTCUSD,23.34,26.66,23.34,25.31,5714.36,146277.91
1544832000.0,2018-12-15,LTCUSD,23.08,24.71,22.92,23.34,1463.91,34015.2
1544745600.0,2018-12-14,LTCUSD,22.93,23.53,22.18,23.08,3964.64,90818.75
1544659200.0,2018-12-13,LTCUSD,23.9,24.24,22.68,22.93,2100.14,49193.2
1544572800.0,2018-12-12,LTCUSD,23.05,25,23.05,23.9,2957.49,71401.04
1544486400.0,2018-12-11,LTCUSD,23.83,24.38,22.81,23.05,1731.3,40239.17
1544400000.0,2018-12-10,LTCUSD,25.34,25.6,23.72,23.83,13363.45,326236.56
1544313600.0,2018-12-09,LTCUSD,24.12,26.31,22.53,25.34,4862.03,124648.99
1544227200.0,2018-12-08,LTCUSD,24.69,26.39,23,24.12,14943.08,360735.8
1544140800.0,2018-12-07,LTCUSD,26.18,28.45,22.25,24.69,11760.31,288979.0
1544054400.0,2018-12-06,LTCUSD,28.67,31,25.79,26.18,11995.43,331474.45
1543968000.0,2018-12-05,LTCUSD,30.91,30.98,28.67,28.67,3228.78,95184.68
1543881600.0,2018-12-04,LTCUSD,30.45,31.86,29.63,30.91,2764.11,85466.04
1543795200.0,2018-12-03,LTCUSD,33.23,33.46,29.64,30.45,7278.16,223045.33
1543708800.0,2018-12-02,LTCUSD,33.8,34.78,32.79,33.23,1803.61,60555.35
1543622400.0,2018-12-01,LTCUSD,31.79,34.81,31.01,33.8,3361.64,111813.71
1543536000.0,2018-11-30,LTCUSD,33.23,33.93,30.68,31.12,3506.76,112624.33
1543449600.0,2018-11-29,LTCUSD,34.34,35.72,32.67,33.23,2527.2,85778.7
1543363200.0,2018-11-28,LTCUSD,30.74,35.96,30.58,34.34,7751.16,261928.44
1543276800.0,2018-11-27,LTCUSD,29.11,30.88,28.37,30.74,4848.3,142647.28
1543190400.0,2018-11-26,LTCUSD,30.5,31.96,27.6,29.11,12331.39,361622.6
1543104000.0,2018-11-25,LTCUSD,28.6,31.83,26.26,30.5,14782.71,418764.05
1543017600.0,2018-11-24,LTCUSD,31.39,33,27.88,28.6,5047.79,149538.24
1542931200.0,2018-11-23,LTCUSD,31.34,32.85,30.14,31.39,1158.38,36334.24
1542844800.0,2018-11-22,LTCUSD,34.35,34.52,31.34,31.34,3075.63,102761.72
1542758400.0,2018-11-21,LTCUSD,32,34.81,31.19,34.35,3352.07,111130.93
1542672000.0,2018-11-20,LTCUSD,35.42,37.35,30.03,32,9395.95,303963.81
1542585600.0,2018-11-19,LTCUSD,41.68,41.68,34.87,35.42,6954.8,257889.84
1542499200.0,2018-11-18,LTCUSD,41.45,42.95,41.45,41.68,2185.62,92705.13
1542412800.0,2018-11-17,LTCUSD,41.75,42,41,41.45,4348.18,179433.11
1542326400.0,2018-11-16,LTCUSD,43.11,43.44,38.1,41.75,675.48,27532.32
1542240000.0,2018-11-15,LTCUSD,43.3,43.84,39.7,43.11,3308.84,138741.01
1542153600.0,2018-11-14,LTCUSD,48.83,49.85,37.37,43.3,5807.79,251825.27
1542067200.0,2018-11-13,LTCUSD,50.18,50.3,48.39,48.83,839.67,41859.53
1541980800.0,2018-11-12,LTCUSD,50.17,50.94,49.95,50.18,812.41,40895.86
1541894400.0,2018-11-11,LTCUSD,51.7,52.14,49.52,50.17,295.86,14927.31
1541808000.0,2018-11-10,LTCUSD,51.7,52.48,51.51,51.7,240.45,12471.64
1541721600.0,2018-11-09,LTCUSD,52.29,52.45,51.11,51.7,140.65,7285.12
1541635200.0,2018-11-08,LTCUSD,54.11,54.11,52.2,52.29,554.97,29354.89
1541548800.0,2018-11-07,LTCUSD,55.94,56.7,53.2,54.11,1086.89,59834.16
1541462400.0,2018-11-06,LTCUSD,53.3,55.94,53.26,55.94,1859.36,101376.06
1541376000.0,2018-11-05,LTCUSD,54.04,54.44,51.9,53.3,1078.63,57696.83
1541289600.0,2018-11-04,LTCUSD,51,55.7,50.72,54.04,602.57,32508.9
1541203200.0,2018-11-03,LTCUSD,51.11,51.29,50.22,51,93.24,4727.28
1541116800.0,2018-11-02,LTCUSD,50.23,51.56,50.23,51.11,678.66,34373.39
1541030400.0,2018-11-01,LTCUSD,49.42,50.28,48.9,50.23,334.14,16628.69
1540944000.0,2018-10-31,LTCUSD,48.96,50.32,47.8,49.42,977.8,47781.25
1540857600.0,2018-10-30,LTCUSD,48.58,49.11,48.3,48.96,342.52,16718.15
1540771200.0,2018-10-29,LTCUSD,51.56,51.57,47.51,48.58,1687.94,83044.83
1540684800.0,2018-10-28,LTCUSD,51.3,51.84,51.21,51.56,688.42,35371.9
1540598400.0,2018-10-27,LTCUSD,51.83,51.98,51.12,51.3,546.38,28074.15
1540512000.0,2018-10-26,LTCUSD,51.67,52,51.14,51.83,807.15,41531.69
1540425600.0,2018-10-25,LTCUSD,52,52.1,51.51,51.67,658.77,34066.75
1540339200.0,2018-10-24,LTCUSD,52.24,52.7,51.28,52,564.19,29376.61
1540252800.0,2018-10-23,LTCUSD,51.93,52.42,51.29,52.24,562.83,29266.83
1540166400.0,2018-10-22,LTCUSD,52,52.56,51.07,51.93,771.31,39955.49
1540080000.0,2018-10-21,LTCUSD,53.18,53.2,52,52,197.8,10414.61
1539993600.0,2018-10-20,LTCUSD,52.37,53.19,51.62,53.18,310.28,16341.28
1539907200.0,2018-10-19,LTCUSD,51.5,53.07,51.25,52.37,125.31,6552.72
1539820800.0,2018-10-18,LTCUSD,52.7,53.07,51,51.5,337.26,17644.49
1539734400.0,2018-10-17,LTCUSD,53.07,53.12,52,52.7,428.9,22524.82
1539648000.0,2018-10-16,LTCUSD,53.2,53.2,53.2,53.2,0.0,0.0
1539561600.0,2018-10-15,LTCUSD,50,56,50,53.2,1804.15,94506.18
1539475200.0,2018-10-14,LTCUSD,52.45,52.95,50,50,375.23,19273.02
1539388800.0,2018-10-13,LTCUSD,54,54.99,52.29,52.45,91.42,4832.27
1539302400.0,2018-10-12,LTCUSD,50,54.6,48.71,54,909.96,48798.11
1539216000.0,2018-10-11,LTCUSD,57.5,57.5,50,50,879.77,46803.9
1539129600.0,2018-10-10,LTCUSD,58.3,58.51,56,57.5,147.99,8466.49
1539043200.0,2018-10-09,LTCUSD,59.18,59.34,57.64,58.3,328.35,19401.26
1538956800.0,2018-10-08,LTCUSD,57.43,59.56,57.15,59.18,477.56,27916.76
1538870400.0,2018-10-07,LTCUSD,57.87,58.21,56.78,57.43,168.59,9706.56
1538784000.0,2018-10-06,LTCUSD,58.25,58.82,57,57.87,197.71,11382.44
1538697600.0,2018-10-05,LTCUSD,57.36,59.11,57.08,58.25,143.9,8290.68
1538611200.0,2018-10-04,LTCUSD,56.85,59.04,56.76,57.36,239.67,13929.06
1538524800.0,2018-10-03,LTCUSD,78.1,78.1,56.06,56.85,875.9,50541.78
1538438400.0,2018-10-02,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
1538352000.0,2018-10-01,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
1538265600.0,2018-09-30,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
1538179200.0,2018-09-29,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
1538092800.0,2018-09-28,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
1538006400.0,2018-09-27,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
1537920000.0,2018-09-26,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
1537833600.0,2018-09-25,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
1537747200.0,2018-09-24,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
1537660800.0,2018-09-23,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
1537574400.0,2018-09-22,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
1537488000.0,2018-09-21,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
1537401600.0,2018-09-20,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
1537315200.0,2018-09-19,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
1537228800.0,2018-09-18,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
1537142400.0,2018-09-17,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
1537056000.0,2018-09-16,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
1536969600.0,2018-09-15,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
1536883200.0,2018-09-14,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
1536796800.0,2018-09-13,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
1536710400.0,2018-09-12,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
1536624000.0,2018-09-11,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
1536537600.0,2018-09-10,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
1536451200.0,2018-09-09,LTCUSD,75.3,75.3,75.3,75.3,0.0,0.0
